0.0001767458743415773,0.00561563903465867,0.0009813237702473998,0.38469651341438293,0.42107293009757996,0.019380509853363037,0.16807639598846436
2.531411882955581e-05,0.0007241697167046368,5.360992508940399e-05,0.00947989895939827,0.60801100730896,6.25308803137159e-06,0.381699800491333
0.003931356593966484,0.005338671151548624,0.095539391040802,0.3818241059780121,0.4580766260623932,0.0012085295747965574,0.05408129841089249
0.0005527465254999697,0.0014938517706468701,0.03164741396903992,0.9406052231788635,0.008765222504734993,0.014942921698093414,0.0019925653468817472
1.7135549796876148e-06,9.328635496785864e-05,3.749117695406312e-06,0.0009366607991978526,0.8868198394775391,3.9644942262384575e-06,0.11214077472686768
1.7563322671776405e-06,3.0340131615957944e-06,1.349636477243621e-06,0.0006017863051965833,0.9991051554679871,8.001736205187626e-06,0.00027892645448446274
0.0015760193346068263,0.021758360788226128,0.0220381747931242,0.013642999343574047,0.06901794672012329,0.07706747949123383,0.794899046421051
0.007791873067617416,0.2350665032863617,0.16935455799102783,0.0009633881272748113,0.02732023596763611,0.13810056447982788,0.4214029014110565
0.6346273422241211,0.09584257751703262,0.03713224455714226,0.00012051519297529012,0.04183155298233032,0.16568930447101593,0.024756429716944695
2.9532007829402573e-05,0.007307420484721661,0.001445370726287365,0.07070568203926086,0.16772757470607758,0.0021745956037193537,0.750609815120697
2.6870549845625646e-05,0.03330947086215019,9.628818224882707e-05,0.27573102712631226,0.01099281758069992,0.004777164198458195,0.6750664114952087
5.954013249720447e-05,0.002700897166505456,0.001412219600751996,0.03241004794836044,0.21387507021427155,0.0006575935985893011,0.7488846182823181
2.1961801394354552e-05,0.001076235668733716,9.780102845979854e-05,0.15873585641384125,0.7758969068527222,0.0008977106190286577,0.06327344477176666
0.00034861211315728724,0.02532326430082321,0.0012031322112306952,0.23591889441013336,0.23487108945846558,0.01632603444159031,0.48600906133651733
3.058206175410305e-06,3.198687045369297e-05,3.5343000490684062e-06,0.001968506956472993,0.9881728291511536,2.9334194550756365e-05,0.009790746495127678
0.0004577571526169777,0.007833737879991531,0.001956408843398094,0.0634070560336113,0.17323192954063416,0.005800054408609867,0.7473130226135254
0.00197869585826993,0.8114978075027466,0.0011500981636345387,0.0011925043072551489,0.004943127743899822,0.15429577231407166,0.02494196780025959
